specification,k,centroid_id,n,share_percent,cycle_counts,centroid_bmi,member_median_bmi,member_q1_bmi,member_q3_bmi,missing_percent_bmi,centroid_triglycerides,member_median_triglycerides,member_q1_triglycerides,member_q3_triglycerides,missing_percent_triglycerides,centroid_ldl,member_median_ldl,member_q1_ldl,member_q3_ldl,missing_percent_ldl,centroid_hdl,member_median_hdl,member_q1_hdl,member_q3_hdl,missing_percent_hdl,centroid_age,member_median_age,member_q1_age,member_q3_age,missing_percent_age,centroid_waist_circumference,member_median_waist_circumference,member_q1_waist_circumference,member_q3_waist_circumference,missing_percent_waist_circumference
core6_operational_positive_weighted,9,K09-C03,47,6.4032697547683926,"{""2009-2010"": 8, ""2011-2012"": 8, ""2013-2014"": 6, ""2015-2016"": 9, ""2017-2018"": 11, ""2021-2023"": 5}",29.819787234042554,30.1,27.0,32.925,0.0,180.19148936170214,173.0,139.5,217.5,0.0,205.3404255319149,192.0,183.5,212.0,0.0,49.5531914893617,50.0,45.0,56.0,0.0,54.212765957446805,55.0,51.5,57.5,0.0,101.05319148936171,102.6,91.65,108.55000000000001,0.0
core6_operational_positive_weighted,9,K09-C07,105,14.305177111716622,"{""2009-2010"": 14, ""2011-2012"": 22, ""2013-2014"": 19, ""2015-2016"": 18, ""2017-2018"": 18, ""2021-2023"": 14}",34.1152380952381,34.25,30.8,37.475,0.9523809523809524,132.64761904761906,124.5,95.5,169.75,2.857142857142857,124.55238095238096,123.5,108.25,138.0,2.857142857142857,48.819047619047616,48.0,41.0,55.0,2.857142857142857,49.542857142857144,49.0,47.0,52.0,0.0,108.31238095238095,107.30000000000001,100.95,114.42500000000001,0.9523809523809524
core6_operational_positive_weighted,9,K09-C02,135,18.392370572207085,"{""2009-2010"": 26, ""2011-2012"": 21, ""2013-2014"": 22, ""2015-2016"": 18, ""2017-2018"": 26, ""2021-2023"": 22}",27.077407407407406,27.5,24.5,29.4,1.4814814814814816,136.27407407407406,132.0,103.0,171.0,7.4074074074074066,145.83703703703705,150.0,135.0,160.0,7.4074074074074066,52.02962962962963,52.0,46.0,57.0,7.4074074074074066,56.51851851851852,57.0,55.0,59.0,0.0,93.9888888888889,95.2,88.4,100.4,1.4814814814814816
core6_operational_positive_weighted,9,K09-C06,14,1.9073569482288828,"{""2009-2010"": 3, ""2011-2012"": 2, ""2013-2014"": 1, ""2015-2016"": 3, ""2017-2018"": 3, ""2021-2023"": 2}",28.947857142857142,28.55,26.025,31.055,0.0,552.3571428571429,496.5,447.75,622.75,0.0,125.57142857142857,172.0,172.0,172.0,92.85714285714286,46.214285714285715,42.0,37.25,48.0,0.0,52.785714285714285,53.0,49.25,56.0,0.0,102.57142857142857,101.1,96.0,107.6,7.142857142857142
core6_operational_positive_weighted,10,K10-C06,102,13.896457765667575,"{""2009-2010"": 12, ""2011-2012"": 21, ""2013-2014"": 17, ""2015-2016"": 21, ""2017-2018"": 17, ""2021-2023"": 14}",34.23156862745098,34.25,30.905,37.475,1.9607843137254901,134.36274509803923,126.0,99.25,171.25,3.9215686274509802,129.5,128.0,115.0,145.25,3.9215686274509802,49.1078431372549,48.5,41.0,55.0,3.9215686274509802,49.490196078431374,49.0,47.25,52.0,0.0,108.29705882352941,107.05000000000001,101.07499999999999,114.0,1.9607843137254901
core6_operational_positive_weighted,10,K10-C03,103,14.032697547683922,"{""2009-2010"": 21, ""2011-2012"": 13, ""2013-2014"": 20, ""2015-2016"": 17, ""2017-2018"": 17, ""2021-2023"": 15}",28.054174757281555,27.8,25.7,30.634999999999998,0.0,99.63106796116506,99.0,70.5,127.0,3.8834951456310676,90.64077669902913,92.0,75.5,106.0,3.8834951456310676,55.213592233009706,55.0,48.0,62.0,3.8834951456310676,56.310679611650485,57.0,54.0,60.0,0.0,95.5,95.9,90.8,100.55,0.0
core6_operational_positive_weighted,10,K10-C10,65,8.85558583106267,"{""2009-2010"": 10, ""2011-2012"": 8, ""2013-2014"": 16, ""2015-2016"": 11, ""2017-2018"": 12, ""2021-2023"": 8}",49.756,48.6,44.2,53.1,0.0,115.67692307692307,106.0,79.25,129.75,4.615384615384616,113.23076923076923,115.0,95.5,130.25,4.615384615384616,50.49230769230769,48.0,43.0,54.75,4.615384615384616,53.36923076923077,54.0,50.0,57.0,0.0,136.43846153846155,136.6,131.25,143.25,3.076923076923077
core6_operational_positive_weighted,10,K10-C07,69,9.400544959128066,"{""2009-2010"": 13, ""2011-2012"": 10, ""2013-2014"": 12, ""2015-2016"": 15, ""2017-2018"": 5, ""2021-2023"": 14}",32.330579710144924,31.4,28.45,35.8,2.898550724637681,288.3768115942029,284.0,246.0,326.0,0.0,109.52173913043478,107.0,83.5,133.0,2.898550724637681,42.34782608695652,41.0,36.0,46.0,0.0,55.666666666666664,56.0,53.0,58.0,0.0,107.80289855072463,106.35,100.55,114.8,1.4492753623188406
core6_operational_positive_weighted,10,K10-C04,38,5.177111716621254,"{""2009-2010"": 8, ""2011-2012"": 7, ""2013-2014"": 6, ""2015-2016"": 5, ""2017-2018"": 8, ""2021-2023"": 4}",28.88763157894737,28.549999999999997,26.387500000000003,31.05,0.0,182.21052631578948,172.5,140.75,222.0,0.0,211.8421052631579,198.0,189.0,219.0,0.0,49.76315789473684,50.0,43.5,56.0,0.0,54.73684210526316,55.0,52.25,58.0,0.0,99.6421052631579,101.15,89.975,107.0,0.0
core6_operational_positive_weighted,10,K10-C01,61,8.310626702997276,"{""2009-2010"": 10, ""2011-2012"": 12, ""2013-2014"": 12, ""2015-2016"": 11, ""2017-2018"": 6, ""2021-2023"": 10}",24.204590163934427,23.4,21.5,27.17,0.0,80.11475409836065,72.0,60.0,87.0,0.0,123.62295081967213,123.0,107.0,140.0,0.0,82.06557377049181,80.0,73.0,88.0,0.0,55.36065573770492,55.0,53.0,58.0,0.0,86.00655737704918,85.2,79.7,89.7,0.0
core6_operational_positive_weighted,10,K10-C02,111,15.122615803814716,"{""2009-2010"": 16, ""2011-2012"": 21, ""2013-2014"": 18, ""2015-2016"": 15, ""2017-2018"": 27, ""2021-2023"": 14}",26.807477477477477,27.1,24.200000000000003,29.424999999999997,0.0,135.64864864864865,132.0,104.5,169.0,3.6036036036036037,151.8108108108108,154.0,141.0,163.5,3.6036036036036037,52.333333333333336,52.0,47.0,57.0,3.6036036036036037,56.16216216216216,56.0,54.5,59.0,0.0,92.85225225225224,93.65,86.625,99.5,0.9009009009009009
core6_operational_positive_weighted,10,K10-C05,90,12.26158038147139,"{""2009-2010"": 12, ""2011-2012"": 13, ""2013-2014"": 10, ""2015-2016"": 14, ""2017-2018"": 24, ""2021-2023"": 17}",37.504,37.05,34.575,40.5525,2.2222222222222223,115.02222222222223,112.0,82.5,138.5,3.3333333333333335,140.24444444444444,137.0,125.0,154.0,3.3333333333333335,59.44444444444444,58.0,50.0,69.0,2.2222222222222223,57.41111111111111,58.0,56.0,59.0,0.0,114.54888888888888,114.4,109.675,119.69999999999999,2.2222222222222223
core6_operational_positive_weighted,10,K10-C08,11,1.4986376021798364,"{""2009-2010"": 3, ""2011-2012"": 1, ""2013-2014"": 1, ""2015-2016"": 2, ""2017-2018"": 2, ""2021-2023"": 2}",29.579090909090908,28.72,27.4,32.27,0.0,592.7272727272726,524.0,491.0,705.5,0.0,122.0,,,,100.0,43.090909090909086,41.0,36.5,46.0,0.0,51.90909090909091,51.0,48.0,55.0,0.0,103.51818181818182,102.19999999999999,96.4,110.15,9.090909090909092
core6_operational_positive_weighted,10,K10-C09,84,11.444141689373296,"{""2009-2010"": 12, ""2011-2012"": 6, ""2013-2014"": 20, ""2015-2016"": 12, ""2017-2018"": 14, ""2021-2023"": 20}",38.28654761904762,37.9,35.7425,41.1,0.0,117.96428571428571,111.5,79.75,147.0,0.0,83.20238095238093,87.0,71.0,98.0,0.0,51.773809523809526,49.0,43.75,57.25,0.0,55.57142857142857,56.0,53.0,58.25,0.0,117.78214285714286,119.1,114.5,123.2,8.333333333333332
core6_operational_positive_weighted,11,K11-C04,95,12.942779291553133,"{""2009-2010"": 18, ""2011-2012"": 13, ""2013-2014"": 18, ""2015-2016"": 17, ""2017-2018"": 14, ""2021-2023"": 15}",28.76147368421053,28.5,26.5725,31.7,1.0526315789473684,102.15789473684211,100.0,74.5,127.75,5.263157894736842,85.03157894736843,84.0,66.25,102.0,5.263157894736842,53.694736842105264,54.0,48.0,58.0,5.263157894736842,56.49473684210526,57.0,54.0,60.0,0.0,96.88947368421053,97.15,91.875,102.3,3.1578947368421053
core6_operational_positive_weighted,11,K11-C03,36,4.904632152588556,"{""2009-2010"": 8, ""2011-2012"": 7, ""2013-2014"": 5, ""2015-2016"": 4, ""2017-2018"": 9, ""2021-2023"": 3}",28.920277777777777,28.549999999999997,26.4225,30.95,0.0,174.44444444444443,170.0,134.0,208.5,0.0,214.41666666666666,198.5,189.75,220.25,0.0,50.55555555555556,50.5,45.0,56.0,0.0,54.666666666666664,55.0,52.0,58.0,0.0,99.34722222222223,101.15,89.675,106.25,0.0
core6_operational_positive_weighted,11,K11-C10,81,11.035422343324251,"{""2009-2010"": 9, ""2011-2012"": 8, ""2013-2014"": 22, ""2015-2016"": 8, ""2017-2018"": 15, ""2021-2023"": 19}",38.69777777777778,38.55,36.5,41.2,0.0,127.22222222222223,117.5,91.25,156.75,1.2345679012345678,92.65432098765432,93.5,79.75,105.0,1.2345679012345678,49.22222222222222,47.0,43.0,54.0,1.2345679012345678,56.54320987654321,57.0,55.0,59.0,0.0,119.64197530864197,120.0,115.3,124.5,2.4691358024691357
core6_operational_positive_weighted,11,K11-C06,74,10.08174386920981,"{""2009-2010"": 15, ""2011-2012"": 6, ""2013-2014"": 12, ""2015-2016"": 22, ""2017-2018"": 11, ""2021-2023"": 8}",32.416756756756754,31.46,29.4025,35.525,2.7027027027027026,217.8783783783784,203.5,175.0,248.75,0.0,149.10810810810813,150.0,135.25,159.5,0.0,42.66216216216216,41.0,39.0,47.0,0.0,54.891891891891895,55.0,52.0,59.0,0.0,107.59054054054054,106.6,102.1,112.175,0.0
core6_operational_positive_weighted,11,K11-C11,68,9.264305177111716,"{""2009-2010"": 9, ""2011-2012"": 9, ""2013-2014"": 16, ""2015-2016"": 12, ""2017-2018"": 13, ""2021-2023"": 9}",49.660147058823526,48.5,44.5,52.875,0.0,116.1764705882353,107.0,80.0,136.0,4.411764705882353,115.11764705882354,116.0,98.0,132.0,4.411764705882353,50.5,48.0,43.0,55.0,4.411764705882353,53.205882352941174,53.5,50.0,57.0,0.0,135.58823529411765,136.2,129.4,143.2,4.411764705882353
core6_operational_positive_weighted,11,K11-C07,92,12.534059945504087,"{""2009-2010"": 16, ""2011-2012"": 19, ""2013-2014"": 15, ""2015-2016"": 17, ""2017-2018"": 13, ""2021-2023"": 12}",33.89923913043478,34.1,30.835,36.8,2.1739130434782608,112.76086956521738,110.5,78.5,134.5,4.3478260869565215,120.0,118.0,106.0,133.25,4.3478260869565215,52.04347826086956,51.0,46.0,57.5,4.3478260869565215,49.52173913043478,49.0,47.0,52.0,0.0,107.08804347826087,106.9,100.1,113.8,3.260869565217391
core6_operational_positive_weighted,11,K11-C09,11,1.4986376021798364,"{""2009-2010"": 3, ""2011-2012"": 1, ""2013-2014"": 1, ""2015-2016"": 2, ""2017-2018"": 2, ""2021-2023"": 2}",29.579090909090908,28.72,27.4,32.27,0.0,592.7272727272726,524.0,491.0,705.5,0.0,122.0,,,,100.0,43.09090909090909,41.0,36.5,46.0,0.0,51.90909090909091,51.0,48.0,55.0,0.0,103.51818181818182,102.19999999999999,96.4,110.15,9.090909090909092
core6_operational_positive_weighted,11,K11-C02,101,13.760217983651227,"{""2009-2010"": 13, ""2011-2012"": 19, ""2013-2014"": 19, ""2015-2016"": 12, ""2017-2018"": 23, ""2021-2023"": 15}",25.831584158415843,25.9,23.4,28.3,0.0,121.16831683168317,118.0,91.0,140.0,3.9603960396039604,151.4752475247525,154.0,140.0,165.0,3.9603960396039604,55.28712871287129,55.0,49.0,60.0,3.9603960396039604,55.95049504950495,56.0,54.0,58.0,0.0,90.38712871287129,90.65,84.45,95.92500000000001,0.9900990099009901
core6_operational_positive_weighted,11,K11-C08,45,6.130790190735695,"{""2009-2010"": 7, ""2011-2012"": 8, ""2013-2014"": 9, ""2015-2016"": 7, ""2017-2018"": 3, ""2021-2023"": 11}",32.23377777777778,31.19,28.0,35.6,0.0,297.2888888888889,296.0,252.0,350.0,0.0,90.95555555555555,92.0,75.0,104.0,4.444444444444445,42.42222222222222,41.0,36.0,46.0,0.0,55.4,56.0,54.0,58.0,0.0,106.66,105.25,99.725,114.825,2.2222222222222223
core6_operational_positive_weighted,11,K11-C05,74,10.08174386920981,"{""2009-2010"": 8, ""2011-2012"": 10, ""2013-2014"": 6, ""2015-2016"": 12, ""2017-2018"": 22, ""2021-2023"": 16}",37.22554054054054,36.7,34.0,40.5,1.3513513513513513,103.48648648648648,98.0,75.0,128.0,1.3513513513513513,140.64864864864865,138.0,125.0,154.0,1.3513513513513513,66.33783783783784,66.0,57.25,73.0,0.0,57.24324324324324,58.0,56.0,59.0,0.0,113.76351351351352,114.0,107.95,119.525,2.7027027027027026
core6_operational_positive_weighted,11,K11-C01,57,7.7656675749318795,"{""2009-2010"": 11, ""2011-2012"": 12, ""2013-2014"": 9, ""2015-2016"": 10, ""2017-2018"": 7, ""2021-2023"": 8}",24.04859649122807,23.5,21.7,26.1,0.0,79.85964912280703,70.0,59.0,88.0,0.0,114.2280701754386,115.0,95.0,133.0,0.0,80.98245614035088,79.0,72.0,86.0,0.0,55.31578947368421,55.0,53.0,58.0,0.0,85.5982456140351,85.5,80.3,90.0,0.0
core6_operational_positive_weighted,12,K12-C02,93,12.670299727520437,"{""2009-2010"": 10, ""2011-2012"": 19, ""2013-2014"": 19, ""2015-2016"": 12, ""2017-2018"": 23, ""2021-2023"": 10}",25.427096774193547,25.4,23.3,27.6,0.0,125.15053763440861,123.0,92.0,155.0,2.1505376344086025,161.31182795698925,160.0,146.5,175.5,2.1505376344086025,55.795698924731184,55.0,50.0,61.0,2.1505376344086025,56.064516129032256,56.0,55.0,59.0,0.0,89.33010752688172,90.0,84.0,95.2,0.0
core6_operational_positive_weighted,12,K12-C10,84,11.444141689373296,"{""2009-2010"": 13, ""2011-2012"": 8, ""2013-2014"": 20, ""2015-2016"": 8, ""2017-2018"": 17, ""2021-2023"": 18}",39.285357142857144,39.25,36.875,41.625,0.0,120.95238095238095,116.0,86.5,151.5,1.1904761904761905,90.4047619047619,90.0,78.5,100.0,1.1904761904761905,49.785714285714285,47.0,43.0,55.0,1.1904761904761905,55.976190476190474,56.5,54.0,59.0,0.0,120.82142857142857,120.7,116.2,126.7,3.571428571428571
core6_operational_positive_weighted,12,K12-C07,88,11.989100817438691,"{""2009-2010"": 21, ""2011-2012"": 9, ""2013-2014"": 12, ""2015-2016"": 20, ""2017-2018"": 15, ""2021-2023"": 11}",31.58215909090909,31.04,29.05,33.824999999999996,0.0,201.22727272727275,187.5,162.75,241.0,0.0,157.73863636363637,155.5,143.75,171.25,0.0,45.21590909090909,44.5,40.0,50.25,0.0,55.77272727272727,56.0,53.0,59.0,0.0,105.4125,104.25,101.1,109.55,0.0
core6_operational_positive_weighted,12,K12-C05,89,12.125340599455042,"{""2009-2010"": 12, ""2011-2012"": 13, ""2013-2014"": 10, ""2015-2016"": 14, ""2017-2018"": 21, ""2021-2023"": 19}",34.786966292134835,34.7,31.9,37.4,2.247191011235955,94.1797752808989,90.0,67.0,113.0,6.741573033707865,130.22471910112358,127.0,117.5,142.5,6.741573033707865,65.32584269662921,65.5,57.75,73.0,5.617977528089887,57.57303370786517,58.0,56.0,59.0,0.0,109.79325842696629,109.6,102.35,115.69999999999999,2.247191011235955
core6_operational_positive_weighted,12,K12-C08,14,1.9073569482288828,"{""2009-2010"": 3, ""2011-2012"": 2, ""2013-2014"": 1, ""2015-2016"": 3, ""2017-2018"": 3, ""2021-2023"": 2}",28.947857142857142,28.55,26.025,31.055,0.0,552.3571428571429,496.5,447.75,622.75,0.0,125.57142857142857,172.0,172.0,172.0,92.85714285714286,46.214285714285715,42.0,37.25,48.0,0.0,52.785714285714285,53.0,49.25,56.0,0.0,102.57142857142857,101.1,96.0,107.6,7.142857142857142
core6_operational_positive_weighted,12,K12-C11,61,8.310626702997276,"{""2009-2010"": 7, ""2011-2012"": 8, ""2013-2014"": 10, ""2015-2016"": 11, ""2017-2018"": 15, ""2021-2023"": 10}",41.74098360655738,41.2,39.0,43.4,0.0,130.75409836065575,117.5,102.5,156.25,1.639344262295082,137.08196721311475,134.5,120.0,153.25,1.639344262295082,48.57377049180328,47.0,43.0,52.25,1.639344262295082,50.049180327868854,50.0,47.0,53.0,0.0,121.64754098360656,122.30000000000001,117.775,127.875,4.918032786885246
core6_operational_positive_weighted,12,K12-C09,55,7.493188010899182,"{""2009-2010"": 10, ""2011-2012"": 8, ""2013-2014"": 12, ""2015-2016"": 9, ""2017-2018"": 3, ""2021-2023"": 13}",32.901272727272726,33.1,28.4,36.0,3.6363636363636362,280.1090909090909,280.0,233.5,322.0,0.0,95.56363636363636,99.0,78.0,115.0,0.0,41.90909090909091,41.0,36.0,47.0,0.0,55.127272727272725,56.0,52.5,58.0,0.0,108.68181818181819,107.8,100.6,115.2,1.8181818181818181
core6_operational_positive_weighted,12,K12-C12,38,5.177111716621254,"{""2009-2010"": 3, ""2011-2012"": 5, ""2013-2014"": 13, ""2015-2016"": 8, ""2017-2018"": 5, ""2021-2023"": 4}",53.35921052631579,51.95,49.125,56.6875,0.0,118.07894736842105,106.0,92.75,133.0,5.263157894736842,109.28947368421052,104.0,93.25,125.0,5.263157894736842,52.18421052631579,49.5,42.75,55.25,5.263157894736842,54.89473684210526,55.0,52.25,58.0,0.0,141.32105263157894,142.6,137.1,149.0,2.631578947368421
core6_operational_positive_weighted,12,K12-C06,83,11.307901907356948,"{""2009-2010"": 13, ""2011-2012"": 19, ""2013-2014"": 16, ""2015-2016"": 14, ""2017-2018"": 10, ""2021-2023"": 11}",31.106385542168674,30.94,28.0,33.8,2.4096385542168677,110.06024096385542,108.0,87.0,130.0,7.228915662650602,116.62650602409639,115.0,102.0,131.0,7.228915662650602,52.93975903614458,53.0,48.0,58.0,7.228915662650602,50.373493975903614,50.0,48.0,52.0,0.0,100.96024096385543,100.15,96.0,106.1,3.614457831325301
core6_operational_positive_weighted,12,K12-C03,72,9.809264305177113,"{""2009-2010"": 13, ""2011-2012"": 8, ""2013-2014"": 13, ""2015-2016"": 14, ""2017-2018"": 13, ""2021-2023"": 11}",27.93263888888889,27.55,24.675,30.8075,0.0,95.73611111111111,93.5,72.5,120.25,0.0,76.56944444444446,78.5,62.0,92.0,0.0,54.93055555555556,54.0,48.0,59.5,0.0,56.888888888888886,57.0,55.0,60.0,0.0,94.94305555555556,94.1,89.075,99.925,2.7777777777777777
core6_operational_positive_weighted,12,K12-C04,9,1.226158038147139,"{""2009-2010"": 2, ""2011-2012"": 2, ""2013-2014"": 1, ""2015-2016"": 1, ""2017-2018"": 2, ""2021-2023"": 1}",29.975555555555555,30.8,26.37,31.71,0.0,184.0,189.0,171.0,203.0,0.0,268.44444444444446,237.0,222.0,301.0,0.0,47.44444444444444,48.0,40.0,49.0,0.0,53.22222222222222,53.0,50.0,55.0,0.0,103.56666666666666,102.6,89.7,115.8,0.0
core6_operational_positive_weighted,12,K12-C01,48,6.539509536784741,"{""2009-2010"": 10, ""2011-2012"": 11, ""2013-2014"": 5, ""2015-2016"": 9, ""2017-2018"": 5, ""2021-2023"": 8}",23.362083333333338,23.0,21.5,24.869999999999997,0.0,80.375,70.5,60.0,86.5,0.0,117.75,118.0,95.75,136.0,0.0,82.10416666666667,80.0,72.0,88.5,0.0,55.020833333333336,55.0,52.75,57.0,0.0,83.63333333333334,84.15,78.825,87.15,0.0
core6_operational_positive_weighted,13,K13-C09,58,7.901907356948229,"{""2009-2010"": 12, ""2011-2012"": 8, ""2013-2014"": 7, ""2015-2016"": 8, ""2017-2018"": 9, ""2021-2023"": 14}",35.058965517241376,35.04,32.565000000000005,37.575,0.0,85.96551724137932,82.0,58.25,107.25,0.0,73.0344827586207,71.0,59.75,88.75,0.0,57.706896551724135,56.0,51.0,63.5,0.0,55.6551724137931,56.0,53.0,58.0,0.0,109.04827586206896,109.0,104.525,115.575,10.344827586206897
core6_operational_positive_weighted,13,K13-C12,58,7.901907356948229,"{""2009-2010"": 8, ""2011-2012"": 8, ""2013-2014"": 10, ""2015-2016"": 11, ""2017-2018"": 12, ""2021-2023"": 9}",41.32120689655172,41.2,38.925,42.875,0.0,124.1896551724138,117.0,97.0,144.0,1.7241379310344827,124.62068965517241,122.0,110.0,138.0,1.7241379310344827,46.86206896551724,46.0,43.0,49.0,1.7241379310344827,49.41379310344828,49.0,47.0,51.0,0.0,121.66724137931035,121.9,117.25,127.65,5.172413793103448
core6_operational_positive_weighted,13,K13-C03,6,0.8174386920980926,"{""2009-2010"": 1, ""2011-2012"": 1, ""2013-2014"": 1, ""2017-2018"": 2, ""2021-2023"": 1}",28.72833333333333,28.585,25.3425,30.875,0.0,187.16666666666666,199.5,167.5,206.0,0.0,292.1666666666667,276.5,240.75,340.75,0.0,48.333333333333336,48.5,47.25,49.0,0.0,52.833333333333336,54.0,50.0,55.0,0.0,98.83333333333333,95.75,88.875,108.7,0.0
core6_operational_positive_weighted,13,K13-C04,74,10.08174386920981,"{""2009-2010"": 14, ""2011-2012"": 7, ""2013-2014"": 17, ""2015-2016"": 12, ""2017-2018"": 10, ""2021-2023"": 14}",26.932162162162165,27.2,24.1,28.9,1.3513513513513513,106.21621621621621,103.0,78.5,128.0,10.81081081081081,97.44594594594595,96.5,79.25,111.0,10.81081081081081,52.74324324324324,53.0,46.25,57.0,10.81081081081081,57.770270270270274,58.0,57.0,60.0,0.0,93.51486486486486,94.0,88.25,99.57499999999999,0.0
core6_operational_positive_weighted,13,K13-C11,62,8.446866485013624,"{""2009-2010"": 8, ""2011-2012"": 4, ""2013-2014"": 15, ""2015-2016"": 9, ""2017-2018"": 12, ""2021-2023"": 14}",39.67177419354839,39.45,37.2,41.875,0.0,187.2258064516129,185.0,133.0,220.0,0.0,94.58064516129032,95.5,80.5,105.75,0.0,44.74193548387097,44.0,40.25,49.0,0.0,56.61290322580645,57.0,55.0,59.0,0.0,123.53548387096774,123.65,117.025,129.0,0.0
core6_operational_positive_weighted,13,K13-C13,40,5.449591280653951,"{""2009-2010"": 2, ""2011-2012"": 5, ""2013-2014"": 14, ""2015-2016"": 9, ""2017-2018"": 5, ""2021-2023"": 5}",52.737,51.2,48.375,56.6625,0.0,100.075,101.0,78.25,110.75,5.0,109.175,104.0,90.5,124.5,5.0,53.3,51.5,45.5,55.75,5.0,55.075,55.5,53.0,58.0,0.0,139.85500000000002,140.2,133.05,147.35,2.5
core6_operational_positive_weighted,13,K13-C07,79,10.762942779291553,"{""2009-2010"": 18, ""2011-2012"": 7, ""2013-2014"": 10, ""2015-2016"": 22, ""2017-2018"": 13, ""2021-2023"": 9}",31.9726582278481,31.4,29.1,34.9,2.5316455696202533,219.0759493670886,205.0,175.0,252.5,0.0,158.0126582278481,154.0,142.0,171.5,0.0,43.40506329113924,42.0,39.0,48.0,0.0,54.74683544303797,55.0,52.0,59.0,0.0,106.96582278481013,106.5,102.1,111.80000000000001,0.0
core6_operational_positive_weighted,13,K13-C01,55,7.493188010899182,"{""2009-2010"": 11, ""2011-2012"": 12, ""2013-2014"": 8, ""2015-2016"": 9, ""2017-2018"": 6, ""2021-2023"": 9}",23.77581818181818,23.4,21.6,25.744999999999997,0.0,75.85454545454547,70.0,60.0,84.5,0.0,117.92727272727272,118.0,95.5,136.0,0.0,81.0,79.0,72.0,85.0,0.0,55.30909090909091,55.0,53.0,58.0,0.0,84.89636363636365,85.2,79.45,88.9,0.0
core6_operational_positive_weighted,13,K13-C08,80,10.899182561307901,"{""2009-2010"": 9, ""2011-2012"": 13, ""2013-2014"": 8, ""2015-2016"": 13, ""2017-2018"": 23, ""2021-2023"": 14}",37.291125,36.6,34.3,40.4,1.25,104.3125,99.0,75.25,127.0,2.5,139.2125,136.5,124.0,152.0,2.5,64.2875,65.0,54.5,71.5,1.25,57.3875,58.0,56.0,59.0,0.0,114.1575,114.2,108.55,119.55,1.25
core6_operational_positive_weighted,13,K13-C02,97,13.215258855585832,"{""2009-2010"": 12, ""2011-2012"": 21, ""2013-2014"": 19, ""2015-2016"": 10, ""2017-2018"": 25, ""2021-2023"": 10}",26.054329896907216,26.1,23.7,28.6,0.0,128.57731958762886,125.0,98.0,158.0,0.0,165.55670103092783,162.0,152.0,178.0,0.0,54.824742268041234,54.0,49.0,60.0,0.0,55.98969072164948,56.0,55.0,59.0,0.0,91.20824742268042,91.5,84.5,97.8,0.0
core6_operational_positive_weighted,13,K13-C10,11,1.4986376021798364,"{""2009-2010"": 3, ""2011-2012"": 1, ""2013-2014"": 1, ""2015-2016"": 2, ""2017-2018"": 2, ""2021-2023"": 2}",29.579090909090908,28.72,27.4,32.27,0.0,592.7272727272726,524.0,491.0,705.5,0.0,122.0,,,,100.0,43.09090909090909,41.0,36.5,46.0,0.0,51.90909090909091,51.0,48.0,55.0,0.0,103.51818181818182,102.19999999999999,96.4,110.15,9.090909090909092
core6_operational_positive_weighted,13,K13-C05,78,10.626702997275205,"{""2009-2010"": 14, ""2011-2012"": 19, ""2013-2014"": 15, ""2015-2016"": 10, ""2017-2018"": 10, ""2021-2023"": 10}",31.045,30.87,28.2775,33.3275,2.564102564102564,110.7179487179487,108.0,87.0,132.0,6.41025641025641,118.56410256410257,116.0,104.0,133.0,6.41025641025641,53.756410256410255,54.0,48.0,63.0,6.41025641025641,50.294871794871796,50.0,48.0,52.0,0.0,100.86666666666667,100.2,97.3,105.9,3.8461538461538463
core6_operational_positive_weighted,13,K13-C06,36,4.904632152588556,"{""2009-2010"": 5, ""2011-2012"": 6, ""2013-2014"": 7, ""2015-2016"": 8, ""2017-2018"": 3, ""2021-2023"": 7}",29.369722222222222,28.45,27.225,31.590000000000003,0.0,299.94444444444446,299.0,253.5,350.25,0.0,95.63888888888889,99.5,77.25,114.75,5.555555555555555,44.52777777777778,41.5,37.0,47.25,0.0,54.80555555555556,55.5,53.0,57.25,0.0,100.47777777777777,100.6,95.75,105.65,2.7777777777777777
core6_operational_positive_weighted,14,K14-C14,36,4.904632152588556,"{""2009-2010"": 2, ""2011-2012"": 4, ""2013-2014"": 13, ""2015-2016"": 8, ""2017-2018"": 5, ""2021-2023"": 4}",53.46888888888889,51.95,49.375,57.0325,0.0,105.47222222222223,105.0,92.25,118.5,5.555555555555555,109.88888888888889,104.0,95.0,124.5,5.555555555555555,52.97222222222222,50.5,43.5,55.75,5.555555555555555,54.861111111111114,55.0,52.0,58.0,0.0,141.18888888888887,142.8,136.1,149.0,2.7777777777777777
core6_operational_positive_weighted,14,K14-C01,47,6.4032697547683926,"{""2009-2010"": 10, ""2011-2012"": 11, ""2013-2014"": 5, ""2015-2016"": 8, ""2017-2018"": 5, ""2021-2023"": 8}",23.27404255319149,23.0,21.5,24.605,0.0,76.04255319148936,70.0,60.0,84.5,0.0,117.95744680851064,118.0,95.5,136.0,0.0,81.97872340425532,80.0,72.0,88.5,0.0,55.04255319148936,55.0,52.5,57.0,0.0,83.23617021276596,84.0,78.75,87.0,0.0
