specification,k,method,replicate,held_out_cycle,ari
core6_all_equal,14,bootstrap_refit,8,,0.40877184882526535
core6_all_equal,14,bootstrap_refit,9,,0.43680583520495747
core6_all_equal,14,bootstrap_refit,10,,0.5728359488161437
core6_all_equal,14,bootstrap_refit,11,,0.38930305334657067
core6_all_equal,14,bootstrap_refit,12,,0.5874382529871703
core6_all_equal,14,bootstrap_refit,13,,0.44584863608535663
core6_all_equal,14,bootstrap_refit,14,,0.37730515235773154
core6_all_equal,14,bootstrap_refit,15,,0.3917836998098661
core6_all_equal,14,bootstrap_refit,16,,0.4748303663999016
core6_all_equal,14,bootstrap_refit,17,,0.5028825286577986
core6_all_equal,14,bootstrap_refit,18,,0.5095663581778116
core6_all_equal,14,bootstrap_refit,19,,0.5120196018411229
core6_all_equal,14,bootstrap_refit,20,,0.4629357961479997
core6_all_equal,14,bootstrap_refit,21,,0.3780980660982493
core6_all_equal,14,bootstrap_refit,22,,0.4440604647014691
core6_all_equal,14,bootstrap_refit,23,,0.45516578786403683
core6_all_equal,14,bootstrap_refit,24,,0.5247011864868568
core6_all_equal,14,bootstrap_refit,25,,0.5040268635704631
core6_all_equal,14,bootstrap_refit,26,,0.4874681909380509
core6_all_equal,14,bootstrap_refit,27,,0.44959548713583447
core6_all_equal,14,bootstrap_refit,28,,0.4451820073795881
core6_all_equal,14,bootstrap_refit,29,,0.5694957208694488
core6_all_equal,14,bootstrap_refit,30,,0.5041389256000037
core6_all_equal,14,leave_cycle_out,1,2009-2010,0.5501965998962909
core6_all_equal,14,leave_cycle_out,2,2011-2012,0.43046690015095
core6_all_equal,14,leave_cycle_out,3,2013-2014,0.4805034703769306
core6_all_equal,14,leave_cycle_out,4,2015-2016,0.49127168191981335
core6_all_equal,14,leave_cycle_out,5,2017-2018,0.49309111272793316
core6_all_equal,14,leave_cycle_out,6,2021-2023,0.4093831731070644
core6_all_equal,15,bootstrap_refit,1,,0.45908885671159383
core6_all_equal,15,bootstrap_refit,2,,0.4497948659548804
core6_all_equal,15,bootstrap_refit,3,,0.37149148266281157
core6_all_equal,15,bootstrap_refit,4,,0.5609272483414804
core6_all_equal,15,bootstrap_refit,5,,0.41422457936621276
core6_all_equal,15,bootstrap_refit,6,,0.5016718335509522
core6_all_equal,15,bootstrap_refit,7,,0.3518649531762417
core6_all_equal,15,bootstrap_refit,8,,0.3464346743815793
core6_all_equal,15,bootstrap_refit,9,,0.48462121813442455
core6_all_equal,15,bootstrap_refit,10,,0.39456711966208774
core6_all_equal,15,bootstrap_refit,11,,0.5126026931594879
core6_all_equal,15,bootstrap_refit,12,,0.3677270407103869
core6_all_equal,15,bootstrap_refit,13,,0.36404378488080197
core6_all_equal,15,bootstrap_refit,14,,0.43379311849201835
core6_all_equal,15,bootstrap_refit,15,,0.5204451928572887
core6_all_equal,15,bootstrap_refit,16,,0.4115140460893825
core6_all_equal,15,bootstrap_refit,17,,0.4182755674209085
core6_all_equal,15,bootstrap_refit,18,,0.5172530865081313
core6_all_equal,15,bootstrap_refit,19,,0.5160555418299354
core6_all_equal,15,bootstrap_refit,20,,0.5276123544538832
core6_all_equal,15,bootstrap_refit,21,,0.42833750304802193
core6_all_equal,15,bootstrap_refit,22,,0.42881139047427913
core6_all_equal,15,bootstrap_refit,23,,0.48991751223338065
core6_all_equal,15,bootstrap_refit,24,,0.5495105805845679
core6_all_equal,15,bootstrap_refit,25,,0.44619140506393895
core6_all_equal,15,bootstrap_refit,26,,0.4782728909813126
core6_all_equal,15,bootstrap_refit,27,,0.4059793945560179
core6_all_equal,15,bootstrap_refit,28,,0.3872924859762259
core6_all_equal,15,bootstrap_refit,29,,0.5170179599532768
core6_all_equal,15,bootstrap_refit,30,,0.4313193987130782
core6_all_equal,15,leave_cycle_out,1,2009-2010,0.4919671432298129
core6_all_equal,15,leave_cycle_out,2,2011-2012,0.39710917824070646
core6_all_equal,15,leave_cycle_out,3,2013-2014,0.549022325431154
core6_all_equal,15,leave_cycle_out,4,2015-2016,0.5512094363134827
core6_all_equal,15,leave_cycle_out,5,2017-2018,0.46650222001223934
core6_all_equal,15,leave_cycle_out,6,2021-2023,0.5799515150125797
core6_all_equal,16,bootstrap_refit,1,,0.3538937406016526
core6_all_equal,16,bootstrap_refit,2,,0.48099569885923105
core6_all_equal,16,bootstrap_refit,3,,0.34476759232810994
core6_all_equal,16,bootstrap_refit,4,,0.3358275136855358
core6_all_equal,16,bootstrap_refit,5,,0.3849110076146797
core6_all_equal,16,bootstrap_refit,6,,0.3223315716604398
core6_all_equal,16,bootstrap_refit,7,,0.40946674142695455
core6_all_equal,16,bootstrap_refit,8,,0.3788029632206311
core6_all_equal,16,bootstrap_refit,9,,0.36433834624529876
core6_all_equal,16,bootstrap_refit,10,,0.4400921259639484
core6_all_equal,16,bootstrap_refit,11,,0.3290053813789125
core6_all_equal,16,bootstrap_refit,12,,0.4160893173535587
core6_all_equal,16,bootstrap_refit,13,,0.4853535043175903
core6_all_equal,16,bootstrap_refit,14,,0.39717338721887063
core6_all_equal,16,bootstrap_refit,15,,0.4504470529532085
core6_all_equal,16,bootstrap_refit,16,,0.47302334941112784
core6_all_equal,16,bootstrap_refit,17,,0.4046169879973716
core6_all_equal,16,bootstrap_refit,18,,0.44618691536351385
core6_all_equal,16,bootstrap_refit,19,,0.4157267173450026
core6_all_equal,16,bootstrap_refit,20,,0.3881919884112823
core6_all_equal,16,bootstrap_refit,21,,0.3797165947572105
core6_all_equal,16,bootstrap_refit,22,,0.3938347736195725
core6_all_equal,16,bootstrap_refit,23,,0.34734198500058283
core6_all_equal,16,bootstrap_refit,24,,0.4032471784579124
core6_all_equal,16,bootstrap_refit,25,,0.49006934257672985
core6_all_equal,16,bootstrap_refit,26,,0.37672046028052236
core6_all_equal,16,bootstrap_refit,27,,0.4644895585330457
core6_all_equal,16,bootstrap_refit,28,,0.4197130805156697
core6_all_equal,16,bootstrap_refit,29,,0.38029132754866934
core6_all_equal,16,bootstrap_refit,30,,0.4039309040387512
core6_all_equal,16,leave_cycle_out,1,2009-2010,0.3721930586055227
core6_all_equal,16,leave_cycle_out,2,2011-2012,0.5520818720793607
core6_all_equal,16,leave_cycle_out,3,2013-2014,0.47239465601142994
core6_all_equal,16,leave_cycle_out,4,2015-2016,0.36155241568312524
core6_all_equal,16,leave_cycle_out,5,2017-2018,0.3777325612131142
core6_all_equal,16,leave_cycle_out,6,2021-2023,0.4168055128525432
core6_all_equal,17,bootstrap_refit,1,,0.36188778894674856
core6_all_equal,17,bootstrap_refit,2,,0.5472376640956734
core6_all_equal,17,bootstrap_refit,3,,0.3986135219152846
core6_all_equal,17,bootstrap_refit,4,,0.3488835247151472
core6_all_equal,17,bootstrap_refit,5,,0.35824216585741125
core6_all_equal,17,bootstrap_refit,6,,0.36635086976159603
core6_all_equal,17,bootstrap_refit,7,,0.35712559547862294
core6_all_equal,17,bootstrap_refit,8,,0.3992781466137817
core6_all_equal,17,bootstrap_refit,9,,0.3737358891241423
core6_all_equal,17,bootstrap_refit,10,,0.32792044081986993
core6_all_equal,17,bootstrap_refit,11,,0.42536523957976036
core6_all_equal,17,bootstrap_refit,12,,0.3995667596979372
core6_all_equal,17,bootstrap_refit,13,,0.38177777107775046
core6_all_equal,17,bootstrap_refit,14,,0.37386652215845795
core6_all_equal,17,bootstrap_refit,15,,0.39361879642852504
core6_all_equal,17,bootstrap_refit,16,,0.39011756725772484
core6_all_equal,17,bootstrap_refit,17,,0.4508333945995253
core6_all_equal,17,bootstrap_refit,18,,0.41837244762128367
core6_all_equal,17,bootstrap_refit,19,,0.3777324301782889
core6_all_equal,17,bootstrap_refit,20,,0.41204896866713936
core6_all_equal,17,bootstrap_refit,21,,0.39101254863995893
core6_all_equal,17,bootstrap_refit,22,,0.3414924354997532
core6_all_equal,17,bootstrap_refit,23,,0.38634513501849793
core6_all_equal,17,bootstrap_refit,24,,0.5423390963669296
core6_all_equal,17,bootstrap_refit,25,,0.3809665893869653
core6_all_equal,17,bootstrap_refit,26,,0.4105916554756962
core6_all_equal,17,bootstrap_refit,27,,0.33162703395391974
core6_all_equal,17,bootstrap_refit,28,,0.3620363797929349
core6_all_equal,17,bootstrap_refit,29,,0.44516267998221193
core6_all_equal,17,bootstrap_refit,30,,0.3749725356447587
core6_all_equal,17,leave_cycle_out,1,2009-2010,0.41854070678812444
core6_all_equal,17,leave_cycle_out,2,2011-2012,0.35679121963093796
core6_all_equal,17,leave_cycle_out,3,2013-2014,0.4264025614009376
core6_all_equal,17,leave_cycle_out,4,2015-2016,0.46987604951709394
core6_all_equal,17,leave_cycle_out,5,2017-2018,0.40229806578775096
core6_all_equal,17,leave_cycle_out,6,2021-2023,0.41545648861210266
core6_all_equal,18,bootstrap_refit,1,,0.35287317601833224
core6_all_equal,18,bootstrap_refit,2,,0.4680025175739629
core6_all_equal,18,bootstrap_refit,3,,0.3991545071708625
core6_all_equal,18,bootstrap_refit,4,,0.43461647231127937
core6_all_equal,18,bootstrap_refit,5,,0.380883564957602
core6_all_equal,18,bootstrap_refit,6,,0.37730324455605124
core6_all_equal,18,bootstrap_refit,7,,0.33675225779998824
core6_all_equal,18,bootstrap_refit,8,,0.3559587212131043
core6_all_equal,18,bootstrap_refit,9,,0.31917779948424785
core6_all_equal,18,bootstrap_refit,10,,0.40660834473499013
core6_all_equal,18,bootstrap_refit,11,,0.37125924973717345
core6_all_equal,18,bootstrap_refit,12,,0.37444705887107377
core6_all_equal,18,bootstrap_refit,13,,0.37680355067706955
core6_all_equal,18,bootstrap_refit,14,,0.38538591648350434
core6_all_equal,18,bootstrap_refit,15,,0.39845202755852593
core6_all_equal,18,bootstrap_refit,16,,0.41152951038015895
core6_all_equal,18,bootstrap_refit,17,,0.3835084548962745
core6_all_equal,18,bootstrap_refit,18,,0.31819937852256513
core6_all_equal,18,bootstrap_refit,19,,0.32773596866498955
core6_all_equal,18,bootstrap_refit,20,,0.32662946655255914
core6_all_equal,18,bootstrap_refit,21,,0.4100891366151984
core6_all_equal,18,bootstrap_refit,22,,0.3565067258747453
core6_all_equal,18,bootstrap_refit,23,,0.32772556401542613
core6_all_equal,18,bootstrap_refit,24,,0.3949528122721616
core6_all_equal,18,bootstrap_refit,25,,0.4178111407365286
core6_all_equal,18,bootstrap_refit,26,,0.34177980738044994
core6_all_equal,18,bootstrap_refit,27,,0.42940478309527297
core6_all_equal,18,bootstrap_refit,28,,0.32971263378894555
core6_all_equal,18,bootstrap_refit,29,,0.3827488519349141
core6_all_equal,18,bootstrap_refit,30,,0.34287507170837267
core6_all_equal,18,leave_cycle_out,1,2009-2010,0.4257982346084247
core6_all_equal,18,leave_cycle_out,2,2011-2012,0.35257585778623546
core6_all_equal,18,leave_cycle_out,3,2013-2014,0.32400154144772825
core6_all_equal,18,leave_cycle_out,4,2015-2016,0.37509979328881593
core6_all_equal,18,leave_cycle_out,5,2017-2018,0.47364717756008484
core6_all_equal,18,leave_cycle_out,6,2021-2023,0.3149209676632763
core6_all_equal,19,bootstrap_refit,1,,0.3805715683129255
core6_all_equal,19,bootstrap_refit,2,,0.37257335530436814
core6_all_equal,19,bootstrap_refit,3,,0.36100490266589197
core6_all_equal,19,bootstrap_refit,4,,0.31696874690233534
core6_all_equal,19,bootstrap_refit,5,,0.4433167814277173
core6_all_equal,19,bootstrap_refit,6,,0.4507495349837594
core6_all_equal,19,bootstrap_refit,7,,0.34743977808896653
core6_all_equal,19,bootstrap_refit,8,,0.3741234647343911
core6_all_equal,19,bootstrap_refit,9,,0.35892424340946055
core6_all_equal,19,bootstrap_refit,10,,0.36956612155988444
core6_all_equal,19,bootstrap_refit,11,,0.35331021811342245
core6_all_equal,19,bootstrap_refit,12,,0.3606545646974377
core6_all_equal,19,bootstrap_refit,13,,0.3896417771256419
core6_all_equal,19,bootstrap_refit,14,,0.38858028462493716
core6_all_equal,19,bootstrap_refit,15,,0.42872196346035957
core6_all_equal,19,bootstrap_refit,16,,0.4689022662954469
core6_all_equal,19,bootstrap_refit,17,,0.33584947439209795
core6_all_equal,19,bootstrap_refit,18,,0.409157167649164
core6_all_equal,19,bootstrap_refit,19,,0.3793406203391834
core6_all_equal,19,bootstrap_refit,20,,0.4282354492476145
core6_all_equal,19,bootstrap_refit,21,,0.48075035222927504
core6_all_equal,19,bootstrap_refit,22,,0.37214756926027004
core6_all_equal,19,bootstrap_refit,23,,0.342966046688638
core6_all_equal,19,bootstrap_refit,24,,0.4073571430567159
core6_all_equal,19,bootstrap_refit,25,,0.4471599957341399
core6_all_equal,19,bootstrap_refit,26,,0.3131331297411305
core6_all_equal,19,bootstrap_refit,27,,0.3059256007943785
core6_all_equal,19,bootstrap_refit,28,,0.3029103979648889
core6_all_equal,19,bootstrap_refit,29,,0.32761312613278165
core6_all_equal,19,bootstrap_refit,30,,0.3301906127737903
core6_all_equal,19,leave_cycle_out,1,2009-2010,0.45298548811318856
core6_all_equal,19,leave_cycle_out,2,2011-2012,0.45727251956852594
core6_all_equal,19,leave_cycle_out,3,2013-2014,0.3010614566065887
core6_all_equal,19,leave_cycle_out,4,2015-2016,0.4379212165923513
core6_all_equal,19,leave_cycle_out,5,2017-2018,0.4542400589178642
core6_all_equal,19,leave_cycle_out,6,2021-2023,0.48005380803930525
core6_all_equal,20,bootstrap_refit,1,,0.3768991067321216
core6_all_equal,20,bootstrap_refit,2,,0.3305541381897756
core6_all_equal,20,bootstrap_refit,3,,0.40164331701831646
core6_all_equal,20,bootstrap_refit,4,,0.38892213777105633
core6_all_equal,20,bootstrap_refit,5,,0.3315830342708637
core6_all_equal,20,bootstrap_refit,6,,0.34401394537460533
core6_all_equal,20,bootstrap_refit,7,,0.28965851068656345
core6_all_equal,20,bootstrap_refit,8,,0.3779232572325727
core6_all_equal,20,bootstrap_refit,9,,0.38393955897475357
core6_all_equal,20,bootstrap_refit,10,,0.39818938985922475
core6_all_equal,20,bootstrap_refit,11,,0.46345590616801896
core6_all_equal,20,bootstrap_refit,12,,0.3405121899243542
core6_all_equal,20,bootstrap_refit,13,,0.522575931061469
core6_all_equal,20,bootstrap_refit,14,,0.4019051601451498
core6_all_equal,20,bootstrap_refit,15,,0.4502884287818505
core6_all_equal,20,bootstrap_refit,16,,0.42136854783957406
core6_all_equal,20,bootstrap_refit,17,,0.3741595160122474
core6_all_equal,20,bootstrap_refit,18,,0.40601380373852247
core6_all_equal,20,bootstrap_refit,19,,0.39426794688884137
core6_all_equal,20,bootstrap_refit,20,,0.36043740903276467
core6_all_equal,20,bootstrap_refit,21,,0.3961332957435223
core6_all_equal,20,bootstrap_refit,22,,0.36937415193015366
core6_all_equal,20,bootstrap_refit,23,,0.540487984883415
core6_all_equal,20,bootstrap_refit,24,,0.3597677814422943
core6_all_equal,20,bootstrap_refit,25,,0.31266549221090895
core6_all_equal,20,bootstrap_refit,26,,0.47346930948248805
core6_all_equal,20,bootstrap_refit,27,,0.44105306715118153
core6_all_equal,20,bootstrap_refit,28,,0.5158448464553481
core6_all_equal,20,bootstrap_refit,29,,0.40918974124234636
core6_all_equal,20,bootstrap_refit,30,,0.3265449149422282
core6_all_equal,20,leave_cycle_out,1,2009-2010,0.43237968405981425
core6_all_equal,20,leave_cycle_out,2,2011-2012,0.48480295967475356
core6_all_equal,20,leave_cycle_out,3,2013-2014,0.40999559533852437
core6_all_equal,20,leave_cycle_out,4,2015-2016,0.2825971974604041
core6_all_equal,20,leave_cycle_out,5,2017-2018,0.41140448953853836
core6_all_equal,20,leave_cycle_out,6,2021-2023,0.44499478753909344
core6_operational_positive_weighted,2,bootstrap_refit,1,,0.7130463464462128
core6_operational_positive_weighted,2,bootstrap_refit,2,,0.8935961078680205
core6_operational_positive_weighted,2,bootstrap_refit,3,,0.9621082196637111
core6_operational_positive_weighted,2,bootstrap_refit,4,,0.9039682519750033
core6_operational_positive_weighted,2,bootstrap_refit,5,,0.8834027795865228
core6_operational_positive_weighted,2,bootstrap_refit,6,,0.8328685635560378
core6_operational_positive_weighted,2,bootstrap_refit,7,,0.914426411602133
core6_operational_positive_weighted,2,bootstrap_refit,8,,0.9039682519750033
core6_operational_positive_weighted,2,bootstrap_refit,9,,0.9143716736664497
core6_operational_positive_weighted,2,bootstrap_refit,10,,0.8833309962994241
core6_operational_positive_weighted,2,bootstrap_refit,11,,0.935449143925071
core6_operational_positive_weighted,2,bootstrap_refit,12,,0.8833635047099231
core6_operational_positive_weighted,2,bootstrap_refit,13,,0.7130889261594382
core6_operational_positive_weighted,2,bootstrap_refit,14,,0.9039473022907251
core6_operational_positive_weighted,2,bootstrap_refit,15,,0.88836276731708
core6_operational_positive_weighted,2,bootstrap_refit,16,,0.6544536778230227
core6_operational_positive_weighted,2,bootstrap_refit,17,,0.9196161971588621
core6_operational_positive_weighted,2,bootstrap_refit,18,,0.8988572964155431
core6_operational_positive_weighted,2,bootstrap_refit,19,,0.95673647271807
core6_operational_positive_weighted,2,bootstrap_refit,20,,0.9460695699860239
core6_operational_positive_weighted,2,bootstrap_refit,21,,0.8988658118686478
core6_operational_positive_weighted,2,bootstrap_refit,22,,0.867811667585543
core6_operational_positive_weighted,2,bootstrap_refit,23,,0.6856982087003533
core6_operational_positive_weighted,2,bootstrap_refit,24,,0.893678324872171
core6_operational_positive_weighted,2,bootstrap_refit,25,,0.9249428069124123
core6_operational_positive_weighted,2,bootstrap_refit,26,,0.663312450903958
core6_operational_positive_weighted,2,bootstrap_refit,27,,0.935449143925071
core6_operational_positive_weighted,2,bootstrap_refit,28,,0.9302279506533082
core6_operational_positive_weighted,2,bootstrap_refit,29,,0.9302279506533082
core6_operational_positive_weighted,2,bootstrap_refit,30,,0.8885327788818007
core6_operational_positive_weighted,2,leave_cycle_out,1,2009-2010,0.8977167254501578
core6_operational_positive_weighted,2,leave_cycle_out,2,2011-2012,0.9639175257731959
core6_operational_positive_weighted,2,leave_cycle_out,3,2013-2014,0.9696917540718111
core6_operational_positive_weighted,2,leave_cycle_out,4,2015-2016,0.9040402102597552
core6_operational_positive_weighted,2,leave_cycle_out,5,2017-2018,0.9104533045842046
core6_operational_positive_weighted,2,leave_cycle_out,6,2021-2023,0.8678886939809716
core6_operational_positive_weighted,3,bootstrap_refit,1,,0.9065794098360418
core6_operational_positive_weighted,3,bootstrap_refit,2,,0.9189539776235112
core6_operational_positive_weighted,3,bootstrap_refit,3,,0.9211502862939439
core6_operational_positive_weighted,3,bootstrap_refit,4,,0.8544442257141323
core6_operational_positive_weighted,3,bootstrap_refit,5,,0.5176232617322222
core6_operational_positive_weighted,3,bootstrap_refit,6,,0.6872137780058687
core6_operational_positive_weighted,3,bootstrap_refit,7,,0.937120866288383
core6_operational_positive_weighted,3,bootstrap_refit,8,,0.6950381902281284
core6_operational_positive_weighted,3,bootstrap_refit,9,,0.5483100701050146
core6_operational_positive_weighted,3,bootstrap_refit,10,,0.8541139687870827
core6_operational_positive_weighted,3,bootstrap_refit,11,,0.7115533707160157
core6_operational_positive_weighted,3,bootstrap_refit,12,,0.8185794549152055
core6_operational_positive_weighted,3,bootstrap_refit,13,,0.8235198330312435
core6_operational_positive_weighted,3,bootstrap_refit,14,,0.9512973427666186
core6_operational_positive_weighted,3,bootstrap_refit,15,,0.9339336578683892
core6_operational_positive_weighted,3,bootstrap_refit,16,,0.6486291563153473
core6_operational_positive_weighted,3,bootstrap_refit,17,,0.9293881894631121
core6_operational_positive_weighted,3,bootstrap_refit,18,,0.9132937312503263
core6_operational_positive_weighted,3,bootstrap_refit,19,,0.6796796078448274
core6_operational_positive_weighted,3,bootstrap_refit,20,,0.5456518199353956
core6_operational_positive_weighted,3,bootstrap_refit,21,,0.6613723741476474
core6_operational_positive_weighted,3,bootstrap_refit,22,,0.6706004501506919
core6_operational_positive_weighted,3,bootstrap_refit,23,,0.813181963858443
core6_operational_positive_weighted,3,bootstrap_refit,24,,0.965312399643328
core6_operational_positive_weighted,3,bootstrap_refit,25,,0.6014786929816776
core6_operational_positive_weighted,3,bootstrap_refit,26,,0.7100349181558401
core6_operational_positive_weighted,3,bootstrap_refit,27,,0.9244775746953914
core6_operational_positive_weighted,3,bootstrap_refit,28,,0.8696768761223422
core6_operational_positive_weighted,3,bootstrap_refit,29,,0.956071498886932
core6_operational_positive_weighted,3,bootstrap_refit,30,,0.899582490197042
core6_operational_positive_weighted,3,leave_cycle_out,1,2009-2010,0.9723532933504418
core6_operational_positive_weighted,3,leave_cycle_out,2,2011-2012,0.9199632469581913
core6_operational_positive_weighted,3,leave_cycle_out,3,2013-2014,0.719697150552038
core6_operational_positive_weighted,3,leave_cycle_out,4,2015-2016,0.9771494363897915
core6_operational_positive_weighted,3,leave_cycle_out,5,2017-2018,0.9535276523953029
core6_operational_positive_weighted,3,leave_cycle_out,6,2021-2023,0.7828236042605403
core6_operational_positive_weighted,4,bootstrap_refit,1,,0.8474073081099974
core6_operational_positive_weighted,4,bootstrap_refit,2,,0.8540916440703223
core6_operational_positive_weighted,4,bootstrap_refit,3,,0.9263699470194604
core6_operational_positive_weighted,4,bootstrap_refit,4,,0.8510766852934037
core6_operational_positive_weighted,4,bootstrap_refit,5,,0.8935474588667067
core6_operational_positive_weighted,4,bootstrap_refit,6,,0.957757211855318
core6_operational_positive_weighted,4,bootstrap_refit,7,,0.8635770170365571
core6_operational_positive_weighted,4,bootstrap_refit,8,,0.8495315459518606
core6_operational_positive_weighted,4,bootstrap_refit,9,,0.8432963406325246
core6_operational_positive_weighted,4,bootstrap_refit,10,,0.8941617905939239
core6_operational_positive_weighted,4,bootstrap_refit,11,,0.8575891480955058
core6_operational_positive_weighted,4,bootstrap_refit,12,,0.9731346935029457
core6_operational_positive_weighted,4,bootstrap_refit,13,,0.929584634113098
core6_operational_positive_weighted,4,bootstrap_refit,14,,0.9049693634569379
core6_operational_positive_weighted,4,bootstrap_refit,15,,0.8624325652612936
core6_operational_positive_weighted,4,bootstrap_refit,16,,0.9201142150682387
core6_operational_positive_weighted,4,bootstrap_refit,17,,0.9154722884279893
core6_operational_positive_weighted,4,bootstrap_refit,18,,0.8340325655168789
core6_operational_positive_weighted,4,bootstrap_refit,19,,0.783914213627556
core6_operational_positive_weighted,4,bootstrap_refit,20,,0.8604339173324861
core6_operational_positive_weighted,4,bootstrap_refit,21,,0.8634882689435052
core6_operational_positive_weighted,4,bootstrap_refit,22,,0.9191618149945924
core6_operational_positive_weighted,4,bootstrap_refit,23,,0.8402309242037598
core6_operational_positive_weighted,4,bootstrap_refit,24,,0.8711876035834294
core6_operational_positive_weighted,4,bootstrap_refit,25,,0.876612718650637
core6_operational_positive_weighted,4,bootstrap_refit,26,,0.9148485517796805
core6_operational_positive_weighted,4,bootstrap_refit,27,,0.8752721463603143
core6_operational_positive_weighted,4,bootstrap_refit,28,,0.7796538435700477
core6_operational_positive_weighted,4,bootstrap_refit,29,,0.8972065392895918
core6_operational_positive_weighted,4,bootstrap_refit,30,,0.8973196127034384
core6_operational_positive_weighted,4,leave_cycle_out,1,2009-2010,0.9201434165395416
core6_operational_positive_weighted,4,leave_cycle_out,2,2011-2012,0.9003447532859298
core6_operational_positive_weighted,4,leave_cycle_out,3,2013-2014,0.9373052597909168
core6_operational_positive_weighted,4,leave_cycle_out,4,2015-2016,0.9357919071469876
core6_operational_positive_weighted,4,leave_cycle_out,5,2017-2018,0.913435397879188
core6_operational_positive_weighted,4,leave_cycle_out,6,2021-2023,0.9533098307096675
core6_operational_positive_weighted,5,bootstrap_refit,1,,0.7597642162913014
core6_operational_positive_weighted,5,bootstrap_refit,2,,0.753248889074986
core6_operational_positive_weighted,5,bootstrap_refit,3,,0.6680438925495149
core6_operational_positive_weighted,5,bootstrap_refit,4,,0.7163262843405144
core6_operational_positive_weighted,5,bootstrap_refit,5,,0.8215322587525729
core6_operational_positive_weighted,5,bootstrap_refit,6,,0.7005446300942304
core6_operational_positive_weighted,5,bootstrap_refit,7,,0.82188751711843
core6_operational_positive_weighted,5,bootstrap_refit,8,,0.8057064965734383
core6_operational_positive_weighted,5,bootstrap_refit,9,,0.7707055896532735
core6_operational_positive_weighted,5,bootstrap_refit,10,,0.7032584133720998
core6_operational_positive_weighted,5,bootstrap_refit,11,,0.8282115582326663
core6_operational_positive_weighted,5,bootstrap_refit,12,,0.7513861673720263
core6_operational_positive_weighted,5,bootstrap_refit,13,,0.7370321128958887
core6_operational_positive_weighted,5,bootstrap_refit,14,,0.6632182525858309
core6_operational_positive_weighted,5,bootstrap_refit,15,,0.7683736166379143
core6_operational_positive_weighted,5,bootstrap_refit,16,,0.7900397801944811
core6_operational_positive_weighted,5,bootstrap_refit,17,,0.8366014041406328
core6_operational_positive_weighted,5,bootstrap_refit,18,,0.8547280689872644
core6_operational_positive_weighted,5,bootstrap_refit,19,,0.48301623598009585
core6_operational_positive_weighted,5,bootstrap_refit,20,,0.7778872655073549
core6_operational_positive_weighted,5,bootstrap_refit,21,,0.8083810415212377
core6_operational_positive_weighted,5,bootstrap_refit,22,,0.4097876503079533
core6_operational_positive_weighted,5,bootstrap_refit,23,,0.4246797532635799
core6_operational_positive_weighted,5,bootstrap_refit,24,,0.7092772757142858
core6_operational_positive_weighted,5,bootstrap_refit,25,,0.6482469092856059
core6_operational_positive_weighted,5,bootstrap_refit,26,,0.742436635350715
core6_operational_positive_weighted,5,bootstrap_refit,27,,0.8261386457691807
core6_operational_positive_weighted,5,bootstrap_refit,28,,0.5185660460047202
core6_operational_positive_weighted,5,bootstrap_refit,29,,0.8242902496377758
core6_operational_positive_weighted,5,bootstrap_refit,30,,0.8100012317871985
core6_operational_positive_weighted,5,leave_cycle_out,1,2009-2010,0.9712636391142087
core6_operational_positive_weighted,5,leave_cycle_out,2,2011-2012,0.8851430716635978
core6_operational_positive_weighted,5,leave_cycle_out,3,2013-2014,0.8804601491682835
core6_operational_positive_weighted,5,leave_cycle_out,4,2015-2016,0.8745906099228254
core6_operational_positive_weighted,5,leave_cycle_out,5,2017-2018,0.8406570102079647
core6_operational_positive_weighted,5,leave_cycle_out,6,2021-2023,0.9603421357962971
core6_operational_positive_weighted,6,bootstrap_refit,1,,0.6868068853288646
core6_operational_positive_weighted,6,bootstrap_refit,2,,0.5429069022747874
core6_operational_positive_weighted,6,bootstrap_refit,3,,0.37076029885285905
core6_operational_positive_weighted,6,bootstrap_refit,4,,0.6594489051699394
core6_operational_positive_weighted,6,bootstrap_refit,5,,0.41123053255421893
core6_operational_positive_weighted,6,bootstrap_refit,6,,0.5047099604920366
core6_operational_positive_weighted,6,bootstrap_refit,7,,0.5718257101014913
core6_operational_positive_weighted,6,bootstrap_refit,8,,0.5155524868238244
core6_operational_positive_weighted,6,bootstrap_refit,9,,0.5405673568345053
core6_operational_positive_weighted,6,bootstrap_refit,10,,0.6934644378192512
core6_operational_positive_weighted,6,bootstrap_refit,11,,0.5311942833431561
core6_operational_positive_weighted,6,bootstrap_refit,12,,0.720283988213823
core6_operational_positive_weighted,6,bootstrap_refit,13,,0.5108284645251429
core6_operational_positive_weighted,6,bootstrap_refit,14,,0.684694443021522
core6_operational_positive_weighted,6,bootstrap_refit,15,,0.4151576839398796
core6_operational_positive_weighted,6,bootstrap_refit,16,,0.7358770195994839
core6_operational_positive_weighted,6,bootstrap_refit,17,,0.7710523140571428
core6_operational_positive_weighted,6,bootstrap_refit,18,,0.5989755432960702
core6_operational_positive_weighted,6,bootstrap_refit,19,,0.5449481613327954
core6_operational_positive_weighted,6,bootstrap_refit,20,,0.5986020574700324
core6_operational_positive_weighted,6,bootstrap_refit,21,,0.6889239537298673
core6_operational_positive_weighted,6,bootstrap_refit,22,,0.4314181038009993
core6_operational_positive_weighted,6,bootstrap_refit,23,,0.6133762167622798
core6_operational_positive_weighted,6,bootstrap_refit,24,,0.47215170904489245
core6_operational_positive_weighted,6,bootstrap_refit,25,,0.6404432111638757
